wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n18c.npy,1997,white,younger,male,neutral,18,c,1.427916667,95.16694447,9.010047746,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n19c.npy,1997,white,younger,male,neutral,19,c,1.391395833,93.79894425,8.988873286,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n20.npy,1997,white,younger,male,neutral,20,,1.567145833,96.82315468,9.459521226,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t15.npy,1997,white,younger,male,trustworthy,15,,1.108291667,141.1492362,74.58296783,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t16.npy,1997,white,younger,male,trustworthy,16,,1.238333333,141.168052,42.35860495,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t17.npy,1997,white,younger,male,trustworthy,17,,1.18875,118.7280128,28.61101651,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t18c.npy,1997,white,younger,male,trustworthy,18,c,1.458979167,111.0772501,9.152993978,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t19c.npy,1997,white,younger,male,trustworthy,19,c,1.7404375,132.2126998,24.94577745,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t20c.npy,1997,white,younger,male,trustworthy,20,c,1.532145833,108.1935522,19.31886502,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n01c.npy,1999,white,older,male,neutral,1,c,1.878458333,117.9083374,44.68656504,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n02c.npy,1999,white,older,male,neutral,2,c,1.785666667,114.4567219,13.06411132,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n03c.npy,1999,white,older,male,neutral,3,c,2.197979167,107.7122804,9.127820194,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n04c.npy,1999,white,older,male,neutral,4,c,1.744645833,113.3833251,35.47845958,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n19c.npy,1999,white,older,male,neutral,19,c,2.755979167,134.403477,56.10034604,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n20c.npy,1999,white,older,male,neutral,20,c,1.936541667,113.1387307,12.52546486,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t01c.npy,1999,white,older,male,trustworthy,1,c,1.628666667,144.4611674,40.37871569,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t02c.npy,1999,white,older,male,trustworthy,2,c,1.607333333,161.330763,38.36753334,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t03c.npy,1999,white,older,male,trustworthy,3,c,1.7735,110.1849767,11.71589605,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t04c.npy,1999,white,older,male,trustworthy,4,c,1.409479167,123.9700596,32.52266965,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t19c.npy,1999,white,older,male,trustworthy,19,c,2.169229167,147.4721096,38.67425888,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t20.npy,1999,white,older,male,trustworthy,20,,1.6456875,144.9840096,42.27822539,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n01c.npy,2000,white,younger,female,neutral,1,c,0.781583333,222.4200717,29.0949717,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n02c.npy,2000,white,younger,female,neutral,2,c,1.1971875,190.9814571,20.94069368,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n17c.npy,2000,white,younger,female,neutral,17,c,1.036354167,228.2355718,64.56489165,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n18c.npy,2000,white,younger,female,neutral,18,c,1.237708333,200.6596083,16.1478487,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n19.npy,2000,white,younger,female,neutral,19,,1.207708333,246.1977288,27.27032428,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n20c.npy,2000,white,younger,female,neutral,20,c,1.401979167,208.6648838,42.81167083,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t01c.npy,2000,white,younger,female,trustworthy,1,c,0.932041667,251.5040617,67.92886554,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t02.npy,2000,white,younger,female,trustworthy,2,,1.205104167,224.0955917,76.42792629,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t17.npy,2000,white,younger,female,trustworthy,17,,0.884270833,261.3627939,82.38568353,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t18c.npy,2000,white,younger,female,trustworthy,18,c,1.139041667,188.004435,32.86238843,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t19.npy,2000,white,younger,female,trustworthy,19,,1.234166667,289.0553398,58.02750964,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t20.npy,2000,white,younger,female,trustworthy,20,,1.108208333,257.897525,98.9417859,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n01c.npy,2001,white,younger,male,neutral,1,c,1.42775,85.68073896,17.5266045,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n02c.npy,2001,white,younger,male,neutral,2,c,1.461854167,120.6607749,97.79420639,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n17c.npy,2001,white,younger,male,neutral,17,c,1.369354167,83.63457449,4.085785753,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n18.npy,2001,white,younger,male,neutral,18,,1.5339375,110.8031732,82.43796545,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n19.npy,2001,white,younger,male,neutral,19,,1.4581875,93.9542961,21.61615852,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n20.npy,2001,white,younger,male,neutral,20,,1.86525,127.1270446,116.270999,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t01.npy,2001,white,younger,male,trustworthy,1,,1.292041667,112.0069023,29.89981446,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t02.npy,2001,white,younger,male,trustworthy,2,,1.37475,109.8917698,59.92751195,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t17.npy,2001,white,younger,male,trustworthy,17,,1.3516875,114.751714,14.41490885,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t18.npy,2001,white,younger,male,trustworthy,18,,1.449916667,122.1631818,17.60453145,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t19c.npy,2001,white,younger,male,trustworthy,19,c,1.697291667,106.6146982,17.08084132,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t20.npy,2001,white,younger,male,trustworthy,20,,1.598770833,143.0998503,97.8476909,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n01c.npy,2003,white,younger,male,neutral,1,c,1.012104167,124.6313243,10.59763241,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n02.npy,2003,white,younger,male,neutral,2,,1.206645833,115.8902881,14.59243595,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n03c.npy,2003,white,younger,male,neutral,3,c,1.83375,112.2464995,12.46638369,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n04c.npy,2003,white,younger,male,neutral,4,c,0.965291667,103.1907668,6.494699336,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n19.npy,2003,white,younger,male,neutral,19,,1.526833333,126.9607766,14.70653253,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n20.npy,2003,white,younger,male,neutral,20,,1.210791667,146.6392963,94.78736971,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t01cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t01cc.npy,2003,white,younger,male,trustworthy,1,cc,0.849645833,112.8380896,14.72424671,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t02ccc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t02ccc.npy,2003,white,younger,male,trustworthy,2,ccc,0.9955625,142.0532661,34.18600092,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t03c.npy,2003,white,younger,male,trustworthy,3,c,1.726458333,126.0335053,24.41086788,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t04c.npy,2003,white,younger,male,trustworthy,4,c,0.847541667,124.3565297,21.92997648,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t19.npy,2003,white,younger,male,trustworthy,19,,1.501083333,137.8765605,38.52864827,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t20.npy,2003,white,younger,male,trustworthy,20,,1.06425,142.5996137,31.88804417,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n01c.npy,2004,white,younger,female,neutral,1,c,1.500645833,195.0513629,17.93527996,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n02c.npy,2004,white,younger,female,neutral,2,c,1.636041667,193.7183423,40.59150531,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n03c.npy,2004,white,younger,female,neutral,3,c,1.936958333,183.2516697,29.76393598,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n04c.npy,2004,white,younger,female,neutral,4,c,1.3925625,198.3288896,41.03530883,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n19.npy,2004,white,younger,female,neutral,19,,1.945770833,201.6141551,37.45271999,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n20c.npy,2004,white,younger,female,neutral,20,c,1.909083333,199.6360188,17.81012842,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t01.npy,2004,white,younger,female,trustworthy,1,,1.525604167,237.6607815,59.2202429,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t02.npy,2004,white,younger,female,trustworthy,2,,1.633229167,218.4032539,42.57382208,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t03c.npy,2004,white,younger,female,trustworthy,3,c,1.8419375,187.4000296,65.69381172,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t04c.npy,2004,white,younger,female,trustworthy,4,c,1.350041667,214.877217,64.90668227,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t19c.npy,2004,white,younger,female,trustworthy,19,c,1.919104167,232.4200522,50.61859316,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t20.npy,2004,white,younger,female,trustworthy,20,,1.8715625,245.3203153,40.17127093,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n01c.npy,2007,white,younger,female,neutral,1,c,1.416708333,173.2394813,15.39507652,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n02c.npy,2007,white,younger,female,neutral,2,c,1.806125,169.527626,12.29970523,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n03c.npy,2007,white,younger,female,neutral,3,c,1.376,162.422741,11.72423603,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n04c.npy,2007,white,younger,female,neutral,4,c,1.571291667,191.0481026,80.29327465,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n05.npy,2007,white,younger,female,neutral,5,,1.377270833,173.2339525,25.40044653,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n06c.npy,2007,white,younger,female,neutral,6,c,1.611916667,173.0227414,42.84494309,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t01.npy,2007,white,younger,female,trustworthy,1,,1.193708333,240.7090025,69.73998931,
