wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t06.npy,2007,white,younger,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n09c.npy,2009,south_asian,younger,female,neutral,9,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n10c.npy,2009,south_asian,younger,female,neutral,10,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n11c.npy,2009,south_asian,younger,female,neutral,11,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n12c.npy,2009,south_asian,younger,female,neutral,12,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n13c.npy,2009,south_asian,younger,female,neutral,13,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_n14.npy,2009,south_asian,younger,female,neutral,14,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t09.npy,2009,south_asian,younger,female,trustworthy,9,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t10.npy,2009,south_asian,younger,female,trustworthy,10,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t11.npy,2009,south_asian,younger,female,trustworthy,11,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t12.npy,2009,south_asian,younger,female,trustworthy,12,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t13.npy,2009,south_asian,younger,female,trustworthy,13,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2009_ayf_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2009_ayf_t14.npy,2009,south_asian,younger,female,trustworthy,14,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n01.npy,2010,south_asian,older,female,neutral,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n02c.npy,2010,south_asian,older,female,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n03.npy,2010,south_asian,older,female,neutral,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n04c.npy,2010,south_asian,older,female,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n05c.npy,2010,south_asian,older,female,neutral,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_n06.npy,2010,south_asian,older,female,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t01c.npy,2010,south_asian,older,female,trustworthy,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t02c.npy,2010,south_asian,older,female,trustworthy,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t03c.npy,2010,south_asian,older,female,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t04c.npy,2010,south_asian,older,female,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t05c.npy,2010,south_asian,older,female,trustworthy,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2010_aof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2010_aof_t06c.npy,2010,south_asian,older,female,trustworthy,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n01c.npy,2011,south_asian,older,male,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n02c.npy,2011,south_asian,older,male,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n03c.npy,2011,south_asian,older,male,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n04c.npy,2011,south_asian,older,male,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n05c.npy,2011,south_asian,older,male,neutral,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_n06c.npy,2011,south_asian,older,male,neutral,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t01.npy,2011,south_asian,older,male,trustworthy,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t02.npy,2011,south_asian,older,male,trustworthy,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t03.npy,2011,south_asian,older,male,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t04c.npy,2011,south_asian,older,male,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t05c.npy,2011,south_asian,older,male,trustworthy,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2011_aom_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2011_aom_t06c.npy,2011,south_asian,older,male,trustworthy,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n09.npy,2013,south_asian,younger,male,neutral,9,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n10.npy,2013,south_asian,younger,male,neutral,10,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n11.npy,2013,south_asian,younger,male,neutral,11,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n12.npy,2013,south_asian,younger,male,neutral,12,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n13.npy,2013,south_asian,younger,male,neutral,13,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_n14.npy,2013,south_asian,younger,male,neutral,14,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t09c.npy,2013,south_asian,younger,male,trustworthy,9,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t10.npy,2013,south_asian,younger,male,trustworthy,10,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t11.npy,2013,south_asian,younger,male,trustworthy,11,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t12.npy,2013,south_asian,younger,male,trustworthy,12,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t13.npy,2013,south_asian,younger,male,trustworthy,13,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2013_aym_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2013_aym_t14.npy,2013,south_asian,younger,male,trustworthy,14,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n03.npy,2015,south_asian,older,female,neutral,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n04.npy,2015,south_asian,older,female,neutral,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n05.npy,2015,south_asian,older,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n06.npy,2015,south_asian,older,female,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n07.npy,2015,south_asian,older,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_n08.npy,2015,south_asian,older,female,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t03.npy,2015,south_asian,older,female,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t04.npy,2015,south_asian,older,female,trustworthy,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t05.npy,2015,south_asian,older,female,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t06.npy,2015,south_asian,older,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t07.npy,2015,south_asian,older,female,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2015_aof_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2015_aof_t08.npy,2015,south_asian,older,female,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n01.npy,2016,black,younger,female,neutral,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n02.npy,2016,black,younger,female,neutral,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n17c.npy,2016,black,younger,female,neutral,17,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n18.npy,2016,black,younger,female,neutral,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n19.npy,2016,black,younger,female,neutral,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_n20.npy,2016,black,younger,female,neutral,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t01c.npy,2016,black,younger,female,trustworthy,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t02c.npy,2016,black,younger,female,trustworthy,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t17.npy,2016,black,younger,female,trustworthy,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t18.npy,2016,black,younger,female,trustworthy,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t19c.npy,2016,black,younger,female,trustworthy,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2016_byf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2016_byf_t20.npy,2016,black,younger,female,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n03.npy,2017,south_asian,older,female,neutral,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n04.npy,2017,south_asian,older,female,neutral,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n05.npy,2017,south_asian,older,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n06.npy,2017,south_asian,older,female,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n07.npy,2017,south_asian,older,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_n08.npy,2017,south_asian,older,female,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t03.npy,2017,south_asian,older,female,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t04.npy,2017,south_asian,older,female,trustworthy,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t05.npy,2017,south_asian,older,female,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t06.npy,2017,south_asian,older,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t07.npy,2017,south_asian,older,female,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2017_aof_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2017_aof_t08.npy,2017,south_asian,older,female,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2019_ayf_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2019_ayf_n07.npy,2019,south_asian,younger,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2019_ayf_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2019_ayf_n08c.npy,2019,south_asian,younger,female,neutral,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2019_ayf_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2019_ayf_n09c.npy,2019,south_asian,younger,female,neutral,9,c
